"actor","actorid","films","quality_class","is_active","current_year"
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1978
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1979
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1980
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1981
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1982
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1983
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1984
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1985
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)""}","good",False,1986
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",True,1987
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1988
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1989
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1990
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1991
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1992
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1993
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1994
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1995
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1996
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1997
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1998
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,1999
"Federico Fellini","nm0000019","{""(Roma,11831,7.4,tt0069191)"",""(Intervista,2486,7,tt0093267)""}","average",False,2000
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)""}","average",True,1974
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)""}","average",False,1975
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)""}","average",True,1976
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)""}","bad",True,1977
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)""}","average",True,1978
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)""}","bad",True,1979
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)""}","bad",False,1980
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",True,1981
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1979
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1980
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1982
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1983
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1984
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1985
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1986
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1987
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1981
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1988
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1989
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1990
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1991
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1992
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1993
"Rita Hayworth","nm0000028","{""(\""Road to Salina\"",484,6.9,tt0067681)"",""(\""The Naked Zoo\"",127,4.5,tt0067476)"",""(\""The Wrath of God\"",875,6.2,tt0069515)""}","average",False,1982
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1994
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1995
"Henry Fonda","nm0000020","{""(\""Too Late the Hero\"",3302,6.7,tt0066471)"",""(\""The Cheyenne Social Club\"",4085,6.9,tt0065542)"",""(\""There Was a Crooked Man...\"",4138,7,tt0066448)"",""(\""Sometimes a Great Notion\"",3577,7,tt0067774)"",""(\""My Name Is Nobody\"",23622,7.5,tt0070215)"",""(\""The Serpent\"",963,6.2,tt0069251)"",""(\""Ash Wednesday\"",570,5.3,tt0069736)"",""(\""The Last 4 Days\"",661,6.6,tt0071880)"",""(Midway,18051,6.8,tt0074899)"",""(Tentacles,3239,3.7,tt0076809)"",""(Rollercoaster,5749,6.3,tt0076636)"",""(\""The Last of the Cowboys\"",430,5.1,tt0074589)"",""(\""The Biggest Battle\"",436,4.9,tt0076102)"",""(\""The Swarm\"",7002,4.5,tt0078350)"",""(Fedora,4097,6.9,tt0077539)"",""(\""City on Fire\"",1037,4.2,tt0078976)"",""(\""Wanda Nevada\"",1177,5.6,tt0080116)"",""(Meteor,6714,5,tt0079550)"",""(\""On Golden Pond\"",27949,7.6,tt0082846)""}","good",False,1996
